timestamp,timestamp,penX,penY,robotHeading,heading,L_steps,R_steps,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,batt,isMoving,targetL,actualV,targetW,actualW
3826.0,3826.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.85,-3.92,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3826.0,3826.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.85,-3.92,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3826.0,3826.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.85,-3.92,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3826.0,3826.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.85,-3.92,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3846.0,3846.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.71,-4.06,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3846.0,3846.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.71,-4.06,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3846.0,3846.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.71,-4.06,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3846.0,3846.0,0.0,0.0,0.0,64.86,0,0,0.03,0.09,-1.0,3.71,-4.06,-2.8,-77.73,78.11,-48.13,0.0,False,0.0,0.0,0.0,0.0
3866.0,3866.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.71,-3.85,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3866.0,3866.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.71,-3.85,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3866.0,3866.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.71,-3.85,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3866.0,3866.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.71,-3.85,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3886.0,3886.0,0.0,0.0,0.0,65.02,0,0,0.03,0.1,-0.99,3.85,-4.13,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3886.0,3886.0,0.0,0.0,0.0,65.02,0,0,0.03,0.1,-0.99,3.85,-4.13,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3886.0,3886.0,0.0,0.0,0.0,65.02,0,0,0.03,0.1,-0.99,3.85,-4.13,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3886.0,3886.0,0.0,0.0,0.0,65.02,0,0,0.03,0.1,-0.99,3.85,-4.13,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3886.0,3886.0,0.0,0.0,0.0,65.02,0,0,0.03,0.1,-0.99,3.85,-4.13,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3909.0,3909.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-3.85,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3909.0,3909.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-3.85,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3909.0,3909.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-3.85,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3909.0,3909.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-3.85,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3909.0,3909.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-3.85,-2.8,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3932.0,3932.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.85,-4.13,-2.94,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3932.0,3932.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.85,-4.13,-2.94,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3932.0,3932.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.85,-4.13,-2.94,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3932.0,3932.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.85,-4.13,-2.94,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3932.0,3932.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.85,-4.13,-2.94,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3954.0,3954.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-4.2,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3954.0,3954.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-4.2,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3954.0,3954.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-4.2,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3954.0,3954.0,0.0,0.0,0.0,65.02,0,0,0.03,0.09,-1.0,3.78,-4.2,-2.73,-78.03,77.99,-48.25,0.0,False,0.0,0.0,0.0,0.0
3974.0,3974.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-3.99,-2.52,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3974.0,3974.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-3.99,-2.52,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3974.0,3974.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-3.99,-2.52,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3974.0,3974.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-3.99,-2.52,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3994.0,3994.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-3.92,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3994.0,3994.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-3.92,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3994.0,3994.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-3.92,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
3994.0,3994.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-3.92,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4014.0,4014.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.78,-3.99,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4014.0,4014.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.78,-3.99,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4014.0,4014.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.78,-3.99,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4014.0,4014.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.78,-3.99,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4034.0,4034.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-4.06,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4034.0,4034.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-4.06,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4034.0,4034.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-4.06,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4034.0,4034.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-4.06,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4034.0,4034.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-1.0,3.78,-4.06,-2.87,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4056.0,4056.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-4.2,-2.8,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4056.0,4056.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-4.2,-2.8,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4056.0,4056.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-4.2,-2.8,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4056.0,4056.0,0.0,0.0,0.0,64.84,0,0,0.03,0.09,-0.99,3.92,-4.2,-2.8,-77.51,77.95,-48.22,0.0,False,0.0,0.0,0.0,0.0
4076.0,4076.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-1.0,3.99,-4.27,-2.8,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4076.0,4076.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-1.0,3.99,-4.27,-2.8,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4076.0,4076.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-1.0,3.99,-4.27,-2.8,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4076.0,4076.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-1.0,3.99,-4.27,-2.8,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4096.0,4096.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.85,-4.13,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4096.0,4096.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.85,-4.13,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4096.0,4096.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.85,-4.13,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4096.0,4096.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.85,-4.13,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4096.0,4096.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.85,-4.13,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4119.0,4119.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.59,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4119.0,4119.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.59,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4119.0,4119.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.59,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4119.0,4119.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.59,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4119.0,4119.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.59,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4142.0,4142.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.71,-4.06,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4142.0,4142.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.71,-4.06,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4142.0,4142.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.71,-4.06,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4142.0,4142.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.71,-4.06,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4142.0,4142.0,0.0,0.0,0.0,65.08,0,0,0.03,0.09,-0.99,3.71,-4.06,-2.73,-77.81,77.61,-48.17,0.0,False,0.0,0.0,0.0,0.0
4164.0,4164.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.71,-3.99,-2.52,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4164.0,4164.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.71,-3.99,-2.52,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4164.0,4164.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.71,-3.99,-2.52,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4164.0,4164.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.71,-3.99,-2.52,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4184.0,4184.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.99,-4.27,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4184.0,4184.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.99,-4.27,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4184.0,4184.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.99,-4.27,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4184.0,4184.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.99,-4.27,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4204.0,4204.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-1.0,3.78,-3.99,-2.66,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4204.0,4204.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-1.0,3.78,-3.99,-2.66,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4204.0,4204.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-1.0,3.78,-3.99,-2.66,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4204.0,4204.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-1.0,3.78,-3.99,-2.66,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4224.0,4224.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.78,-4.2,-2.73,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4224.0,4224.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.78,-4.2,-2.73,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4224.0,4224.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.78,-4.2,-2.73,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4224.0,4224.0,0.0,0.0,0.0,64.73,0,0,0.03,0.09,-0.99,3.78,-4.2,-2.73,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4244.0,4244.0,0.0,0.0,0.0,64.73,0,0,0.03,0.1,-0.99,3.78,-4.2,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4244.0,4244.0,0.0,0.0,0.0,64.73,0,0,0.03,0.1,-0.99,3.78,-4.2,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4244.0,4244.0,0.0,0.0,0.0,64.73,0,0,0.03,0.1,-0.99,3.78,-4.2,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4244.0,4244.0,0.0,0.0,0.0,64.73,0,0,0.03,0.1,-0.99,3.78,-4.2,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4244.0,4244.0,0.0,0.0,0.0,64.73,0,0,0.03,0.1,-0.99,3.78,-4.2,-2.87,-77.27,78.0,-48.41,0.0,False,0.0,0.0,0.0,0.0
4267.0,4267.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.73,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4267.0,4267.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.73,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4267.0,4267.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.73,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4267.0,4267.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.73,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4267.0,4267.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.78,-4.06,-2.73,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4289.0,4289.0,0.0,0.0,0.0,64.88,0,0,0.03,0.1,-0.99,3.57,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4289.0,4289.0,0.0,0.0,0.0,64.88,0,0,0.03,0.1,-0.99,3.57,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4289.0,4289.0,0.0,0.0,0.0,64.88,0,0,0.03,0.1,-0.99,3.57,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4289.0,4289.0,0.0,0.0,0.0,64.88,0,0,0.03,0.1,-0.99,3.57,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4309.0,4309.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.85,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4309.0,4309.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.85,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4309.0,4309.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.85,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4309.0,4309.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.85,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4329.0,4329.0,0.0,0.0,0.0,64.88,0,0,0.02,0.09,-0.99,3.78,-4.13,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4329.0,4329.0,0.0,0.0,0.0,64.88,0,0,0.02,0.09,-0.99,3.78,-4.13,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4329.0,4329.0,0.0,0.0,0.0,64.88,0,0,0.02,0.09,-0.99,3.78,-4.13,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4329.0,4329.0,0.0,0.0,0.0,64.88,0,0,0.02,0.09,-0.99,3.78,-4.13,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4349.0,4349.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.92,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4349.0,4349.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.92,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4349.0,4349.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.92,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4349.0,4349.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.92,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4349.0,4349.0,0.0,0.0,0.0,64.88,0,0,0.03,0.09,-0.99,3.92,-3.92,-2.66,-77.8,78.14,-48.33,0.0,False,0.0,0.0,0.0,0.0
4371.0,4371.0,0.0,0.0,0.0,64.77,0,0,0.04,0.09,-1.0,3.99,-3.92,-2.66,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4371.0,4371.0,0.0,0.0,0.0,64.77,0,0,0.04,0.09,-1.0,3.99,-3.92,-2.66,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4371.0,4371.0,0.0,0.0,0.0,64.77,0,0,0.04,0.09,-1.0,3.99,-3.92,-2.66,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4371.0,4371.0,0.0,0.0,0.0,64.77,0,0,0.04,0.09,-1.0,3.99,-3.92,-2.66,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4391.0,4391.0,0.0,0.0,0.0,64.77,0,0,0.03,0.1,-1.0,3.64,-4.06,-2.87,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4391.0,4391.0,0.0,0.0,0.0,64.77,0,0,0.03,0.1,-1.0,3.64,-4.06,-2.87,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4391.0,4391.0,0.0,0.0,0.0,64.77,0,0,0.03,0.1,-1.0,3.64,-4.06,-2.87,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
4391.0,4391.0,0.0,0.0,0.0,64.77,0,0,0.03,0.1,-1.0,3.64,-4.06,-2.87,-77.45,78.08,-48.82,0.0,False,0.0,0.0,0.0,0.0
